region_orig,region_orig_id,region_dest,region_dest_id,country_orig,origin_OECD,country_orig_id,country_dest,country_dest_id,destination_OECD,regionflow_1990,regionflow_1995,regionflow_2000,regionflow_2005,countryflow_1990,countryflow_1995,countryflow_2000,countryflow_2005,metadata
North America,1,West Asia,5,United States,1,USA,Syria,SYR,0,106989,1083,68064,130359,1,0,162,716,
North America,1,West Asia,5,United States,1,USA,Turkey,TUR,0,106989,1083,68064,130359,4661,2,33699,46767,
North America,1,West Asia,5,United States,1,USA,Yemen,YEM,0,106989,1083,68064,130359,1813,0,0,0,
North America,1,South Asia,6,Canada,1,CAN,Afghanistan,AFG,0,60182,457,62788,158,0,0,0,0,
North America,1,South Asia,6,Canada,1,CAN,Bangladesh,BGD,0,60182,457,62788,158,502,103,0,0,
North America,1,South Asia,6,Canada,1,CAN,Bhutan,BTN,0,60182,457,62788,158,0,8,1,0,
North America,1,South Asia,6,Canada,1,CAN,India,IND,0,60182,457,62788,158,0,0,0,0,
North America,1,South Asia,6,Canada,1,CAN,Iran,IRN,0,60182,457,62788,158,0,0,4131,1,
North America,1,South Asia,6,Canada,1,CAN,Sri Lanka,LKA,0,60182,457,62788,158,0,0,0,0,
North America,1,South Asia,6,Canada,1,CAN,Maldives,MDV,0,60182,457,62788,158,5,0,0,0,
North America,1,South Asia,6,Canada,1,CAN,Nepal,NPL,0,60182,457,62788,158,0,0,0,0,
North America,1,South Asia,6,Canada,1,CAN,Pakistan,PAK,0,60182,457,62788,158,0,0,0,0,
North America,1,South Asia,6,United States,1,USA,Afghanistan,AFG,0,60182,457,62788,158,20308,0,2619,0,
North America,1,South Asia,6,United States,1,USA,Bangladesh,BGD,0,60182,457,62788,158,3837,186,395,0,
North America,1,South Asia,6,United States,1,USA,Bhutan,BTN,0,60182,457,62788,158,0,2,33,12,
North America,1,South Asia,6,United States,1,USA,India,IND,0,60182,457,62788,158,27,0,0,0,
North America,1,South Asia,6,United States,1,USA,Iran,IRN,0,60182,457,62788,158,35502,158,55607,145,
North America,1,South Asia,6,United States,1,USA,Sri Lanka,LKA,0,60182,457,62788,158,0,0,0,0,
North America,1,South Asia,6,United States,1,USA,Maldives,MDV,0,60182,457,62788,158,1,0,2,0,
North America,1,South Asia,6,United States,1,USA,Nepal,NPL,0,60182,457,62788,158,0,0,0,0,
North America,1,South Asia,6,United States,1,USA,Pakistan,PAK,0,60182,457,62788,158,0,0,0,0,
North America,1,East Asia,7,Canada,1,CAN,China,CHN,0,17696,16407,21304,39145,647,1300,253,642,
North America,1,East Asia,7,Canada,1,CAN,Hong Kong,HKG,0,17696,16407,21304,39145,1613,12596,0,0,
North America,1,East Asia,7,Canada,1,CAN,Japan,JPN,1,17696,16407,21304,39145,1716,1201,0,185,
North America,1,East Asia,7,Canada,1,CAN,South Korea,KOR,1,17696,16407,21304,39145,779,842,981,1191,
North America,1,East Asia,7,Canada,1,CAN,Macao,MAC,0,17696,16407,21304,39145,0,180,0,0,
North America,1,East Asia,7,Canada,1,CAN,Mongolia,MNG,0,17696,16407,21304,39145,0,0,11,17,
North America,1,East Asia,7,Canada,1,CAN,North Korea,PRK,0,17696,16407,21304,39145,35,39,23,42,
North America,1,East Asia,7,United States,1,USA,China,CHN,0,17696,16407,21304,39145,1633,20,5373,11317,
North America,1,East Asia,7,United States,1,USA,Hong Kong,HKG,0,17696,16407,21304,39145,2901,197,0,130,
North America,1,East Asia,7,United States,1,USA,Japan,JPN,1,17696,16407,21304,39145,6575,4,0,6876,
North America,1,East Asia,7,United States,1,USA,South Korea,KOR,1,17696,16407,21304,39145,1674,28,14064,17775,
North America,1,East Asia,7,United States,1,USA,Macao,MAC,0,17696,16407,21304,39145,0,0,0,0,
North America,1,East Asia,7,United States,1,USA,Mongolia,MNG,0,17696,16407,21304,39145,0,0,202,324,
North America,1,East Asia,7,United States,1,USA,North Korea,PRK,0,17696,16407,21304,39145,123,0,397,646,
North America,1,South-East Asia,8,Canada,1,CAN,Brunei,BRN,0,10439,64871,91449,41758,0,0,0,0,
North America,1,South-East Asia,8,Canada,1,CAN,Indonesia,IDN,0,10439,64871,91449,41758,95,0,120,75,
North America,1,South-East Asia,8,Canada,1,CAN,Cambodia,KHM,0,10439,64871,91449,41758,17,1763,0,0,
North America,1,South-East Asia,8,Canada,1,CAN,Laos,LAO,0,10439,64871,91449,41758,0,0,0,0,
North America,1,South-East Asia,8,Canada,1,CAN,Myanmar,MMR,0,10439,64871,91449,41758,0,0,0,0,
North America,1,South-East Asia,8,Canada,1,CAN,Malaysia,MYS,0,10439,64871,91449,41758,0,39,26,0,
North America,1,South-East Asia,8,Canada,1,CAN,Philippines,PHL,0,10439,64871,91449,41758,522,569,202,337,
North America,1,South-East Asia,8,Canada,1,CAN,Singapore,SGP,0,10439,64871,91449,41758,49,6076,139,338,
North America,1,South-East Asia,8,Canada,1,CAN,Thailand,THA,0,10439,64871,91449,41758,0,9144,2900,0,
North America,1,South-East Asia,8,Canada,1,CAN,Timor-Leste,TLS,0,10439,64871,91449,41758,42,0,0,0,
North America,1,South-East Asia,8,Canada,1,CAN,Vietnam,VNM,0,10439,64871,91449,41758,33,244,3,5,
North America,1,South-East Asia,8,United States,1,USA,Brunei,BRN,0,10439,64871,91449,41758,9,0,49,60,
North America,1,South-East Asia,8,United States,1,USA,Indonesia,IDN,0,10439,64871,91449,41758,0,0,1903,1165,
North America,1,South-East Asia,8,United States,1,USA,Cambodia,KHM,0,10439,64871,91449,41758,123,9050,31,0,
North America,1,South-East Asia,8,United States,1,USA,Laos,LAO,0,10439,64871,91449,41758,0,0,5,0,
North America,1,South-East Asia,8,United States,1,USA,Myanmar,MMR,0,10439,64871,91449,41758,0,0,0,0,
North America,1,South-East Asia,8,United States,1,USA,Malaysia,MYS,0,10439,64871,91449,41758,22,171,393,0,
North America,1,South-East Asia,8,United States,1,USA,Philippines,PHL,0,10439,64871,91449,41758,8246,322,835,1251,
North America,1,South-East Asia,8,United States,1,USA,Singapore,SGP,0,10439,64871,91449,41758,554,2,2293,5669,
North America,1,South-East Asia,8,United States,1,USA,Thailand,THA,0,10439,64871,91449,41758,4,37394,82180,32327,
North America,1,South-East Asia,8,United States,1,USA,Timor-Leste,TLS,0,10439,64871,91449,41758,156,0,0,0,
North America,1,South-East Asia,8,United States,1,USA,Vietnam,VNM,0,10439,64871,91449,41758,567,97,370,531,
North America,1,Oceania,9,Canada,1,CAN,Australia,AUS,1,37118,5149,30115,52303,3780,3161,1368,2403,
North America,1,Oceania,9,Canada,1,CAN,Fiji,FJI,0,37118,5149,30115,52303,0,0,0,0,
North America,1,Oceania,9,Canada,1,CAN,Micronesia,FSM,0,37118,5149,30115,52303,0,0,0,0,
North America,1,Oceania,9,Canada,1,CAN,Guam,GUM,0,37118,5149,30115,52303,0,0,0,0,
North America,1,Oceania,9,Canada,1,CAN,New Caledonia,NCL,0,37118,5149,30115,52303,0,0,1,0,
North America,1,Oceania,9,Canada,1,CAN,New Zealand,NZL,1,37118,5149,30115,52303,1715,1493,416,389,
North America,1,Oceania,9,Canada,1,CAN,Papua New Guinea,PNG,0,37118,5149,30115,52303,0,0,0,0,
North America,1,Oceania,9,Canada,1,CAN,French Polynesia,PYF,0,37118,5149,30115,52303,8,9,3,0,
North America,1,Oceania,9,Canada,1,CAN,Solomon Islands,SLB,0,37118,5149,30115,52303,0,0,0,0,
North America,1,Oceania,9,Canada,1,CAN,Tonga,TON,0,37118,5149,30115,52303,0,0,0,0,
North America,1,Oceania,9,Canada,1,CAN,Vanuatu,VUT,0,37118,5149,30115,52303,0,0,0,0,
North America,1,Oceania,9,Canada,1,CAN,Samoa,WSM,0,37118,5149,30115,52303,0,1,0,0,
North America,1,Oceania,9,United States,1,USA,Australia,AUS,1,37118,5149,30115,52303,22617,257,19184,39044,
North America,1,Oceania,9,United States,1,USA,Fiji,FJI,0,37118,5149,30115,52303,2,0,0,3,
North America,1,Oceania,9,United States,1,USA,Micronesia,FSM,0,37118,5149,30115,52303,84,0,0,0,
North America,1,Oceania,9,United States,1,USA,Guam,GUM,0,37118,5149,30115,52303,0,0,0,0,
North America,1,Oceania,9,United States,1,USA,New Caledonia,NCL,0,37118,5149,30115,52303,48,0,1272,648,
North America,1,Oceania,9,United States,1,USA,New Zealand,NZL,1,37118,5149,30115,52303,8560,224,7775,9709,
North America,1,Oceania,9,United States,1,USA,Papua New Guinea,PNG,0,37118,5149,30115,52303,122,0,0,38,
North America,1,Oceania,9,United States,1,USA,French Polynesia,PYF,0,37118,5149,30115,52303,73,0,63,41,
North America,1,Oceania,9,United States,1,USA,Solomon Islands,SLB,0,37118,5149,30115,52303,0,0,0,8,
North America,1,Oceania,9,United States,1,USA,Tonga,TON,0,37118,5149,30115,52303,0,0,1,4,
North America,1,Oceania,9,United States,1,USA,Vanuatu,VUT,0,37118,5149,30115,52303,0,0,32,16,
North America,1,Oceania,9,United States,1,USA,Samoa,WSM,0,37118,5149,30115,52303,109,4,0,0,
North America,1,Latin America,10,Canada,1,CAN,Aruba,ABW,0,189859,69180,210561,276908,605,6,54,0,
North America,1,Latin America,10,Canada,1,CAN,Argentina,ARG,0,189859,69180,210561,276908,224,211,0,0,
North America,1,Latin America,10,Canada,1,CAN,Bahamas,BHS,0,189859,69180,210561,276908,217,395,2,1,
North America,1,Latin America,10,Canada,1,CAN,Belize,BLZ,0,189859,69180,210561,276908,0,0,18,28,
North America,1,Latin America,10,Canada,1,CAN,Bolivia,BOL,0,189859,69180,210561,276908,83,144,204,203,
North America,1,Latin America,10,Canada,1,CAN,Brazil,BRA,0,189859,69180,210561,276908,435,346,55,114,
North America,1,Latin America,10,Canada,1,CAN,Barbados,BRB,0,189859,69180,210561,276908,63,162,49,50,
North America,1,Latin America,10,Canada,1,CAN,Chile,CHL,1,189859,69180,210561,276908,1546,597,29,16,
North America,1,Latin America,10,Canada,1,CAN,Colombia,COL,0,189859,69180,210561,276908,56,291,152,125,
North America,1,Latin America,10,Canada,1,CAN,Costa Rica,CRI,0,189859,69180,210561,276908,74,996,10,6,
North America,1,Latin America,10,Canada,1,CAN,Cuba,CUB,0,189859,69180,210561,276908,0,0,0,0,
North America,1,Latin America,10,Canada,1,CAN,Dominican Republic,DOM,0,189859,69180,210561,276908,479,1259,64,52,
North America,1,Latin America,10,Canada,1,CAN,Ecuador,ECU,0,189859,69180,210561,276908,207,1,607,724,
North America,1,Latin America,10,Canada,1,CAN,Guadeloupe,GLP,0,189859,69180,210561,276908,24,27,20,9,
North America,1,Latin America,10,Canada,1,CAN,Grenada,GRD,0,189859,69180,210561,276908,47,79,6,7,
North America,1,Latin America,10,Canada,1,CAN,Guatemala,GTM,0,189859,69180,210561,276908,0,0,0,15,
North America,1,Latin America,10,Canada,1,CAN,French Guiana,GUF,0,189859,69180,210561,276908,3,0,2,0,
North America,1,Latin America,10,Canada,1,CAN,Guyana,GUY,0,189859,69180,210561,276908,50,100,23,22,
North America,1,Latin America,10,Canada,1,CAN,Honduras,HND,0,189859,69180,210561,276908,4,131,0,3,
North America,1,Latin America,10,Canada,1,CAN,Haiti,HTI,0,189859,69180,210561,276908,123,295,59,28,
North America,1,Latin America,10,Canada,1,CAN,Jamaica,JAM,0,189859,69180,210561,276908,129,500,65,51,
North America,1,Latin America,10,Canada,1,CAN,Saint Lucia,LCA,0,189859,69180,210561,276908,13,56,15,16,
North America,1,Latin America,10,Canada,1,CAN,Mexico,MEX,0,189859,69180,210561,276908,1239,11773,0,129,
North America,1,Latin America,10,Canada,1,CAN,Martinique,MTQ,0,189859,69180,210561,276908,0,0,0,0,
North America,1,Latin America,10,Canada,1,CAN,Nicaragua,NIC,0,189859,69180,210561,276908,0,0,0,0,
North America,1,Latin America,10,Canada,1,CAN,Panama,PAN,0,189859,69180,210561,276908,110,349,109,124,
North America,1,Latin America,10,Canada,1,CAN,Peru,PER,0,189859,69180,210561,276908,1,2,0,0,
North America,1,Latin America,10,Canada,1,CAN,Puerto Rico,PRI,0,189859,69180,210561,276908,31,2238,0,0,
North America,1,Latin America,10,Canada,1,CAN,Paraguay,PRY,0,189859,69180,210561,276908,84,5,48,41,
North America,1,Latin America,10,Canada,1,CAN,El Salvador,SLV,0,189859,69180,210561,276908,0,0,0,0,
North America,1,Latin America,10,Canada,1,CAN,Suriname,SUR,0,189859,69180,210561,276908,436,1,0,0,
North America,1,Latin America,10,Canada,1,CAN,Trinidad & Tobago,TTO,0,189859,69180,210561,276908,0,53,0,0,
North America,1,Latin America,10,Canada,1,CAN,Uruguay,URY,0,189859,69180,210561,276908,7,0,0,0,
North America,1,Latin America,10,Canada,1,CAN,Saint Vincent & Grenadines,VCT,0,189859,69180,210561,276908,32,76,14,14,
North America,1,Latin America,10,Canada,1,CAN,Venezuela,VEN,0,189859,69180,210561,276908,89,184,348,34,
North America,1,Latin America,10,Canada,1,CAN,Virgin Islands,VIR,0,189859,69180,210561,276908,0,0,0,0,
North America,1,Latin America,10,United States,1,USA,Aruba,ABW,0,189859,69180,210561,276908,2932,25,1443,581,
North America,1,Latin America,10,United States,1,USA,Argentina,ARG,0,189859,69180,210561,276908,1643,1,0,21,
North America,1,Latin America,10,United States,1,USA,Bahamas,BHS,0,189859,69180,210561,276908,403,1,195,27,
North America,1,Latin America,10,United States,1,USA,Belize,BLZ,0,189859,69180,210561,276908,0,0,727,1069,
North America,1,Latin America,10,United States,1,USA,Bolivia,BOL,0,189859,69180,210561,276908,552,23,2446,2505,
North America,1,Latin America,10,United States,1,USA,Brazil,BRA,0,189859,69180,210561,276908,8027,233,4632,6442,
North America,1,Latin America,10,United States,1,USA,Barbados,BRB,0,189859,69180,210561,276908,272,36,514,575,
North America,1,Latin America,10,United States,1,USA,Chile,CHL,1,189859,69180,210561,276908,5575,207,2088,1728,
North America,1,Latin America,10,United States,1,USA,Colombia,COL,0,189859,69180,210561,276908,2224,452,7535,7143,
North America,1,Latin America,10,United States,1,USA,Costa Rica,CRI,0,189859,69180,210561,276908,1016,409,1495,1423,
North America,1,Latin America,10,United States,1,USA,Cuba,CUB,0,189859,69180,210561,276908,0,0,49,20,
North America,1,Latin America,10,United States,1,USA,Dominican Republic,DOM,0,189859,69180,210561,276908,3415,579,1316,1338,
North America,1,Latin America,10,United States,1,USA,Ecuador,ECU,0,189859,69180,210561,276908,3674,0,24928,29496,
North America,1,Latin America,10,United States,1,USA,Guadeloupe,GLP,0,189859,69180,210561,276908,77,0,234,118,
North America,1,Latin America,10,United States,1,USA,Grenada,GRD,0,189859,69180,210561,276908,14,0,19,14,
North America,1,Latin America,10,United States,1,USA,Guatemala,GTM,0,189859,69180,210561,276908,0,0,419,1663,
North America,1,Latin America,10,United States,1,USA,French Guiana,GUF,0,189859,69180,210561,276908,33,0,5,0,
North America,1,Latin America,10,United States,1,USA,Guyana,GUY,0,189859,69180,210561,276908,256,48,367,402,
North America,1,Latin America,10,United States,1,USA,Honduras,HND,0,189859,69180,210561,276908,1226,379,25,561,
North America,1,Latin America,10,United States,1,USA,Haiti,HTI,0,189859,69180,210561,276908,858,150,894,561,
North America,1,Latin America,10,United States,1,USA,Jamaica,JAM,0,189859,69180,210561,276908,1506,467,1770,1709,
North America,1,Latin America,10,United States,1,USA,Saint Lucia,LCA,0,189859,69180,210561,276908,77,24,218,241,
North America,1,Latin America,10,United States,1,USA,Mexico,MEX,0,189859,69180,210561,276908,101284,34941,131933,193379,
North America,1,Latin America,10,United States,1,USA,Martinique,MTQ,0,189859,69180,210561,276908,8,0,0,0,
North America,1,Latin America,10,United States,1,USA,Nicaragua,NIC,0,189859,69180,210561,276908,0,0,0,2,
North America,1,Latin America,10,United States,1,USA,Panama,PAN,0,189859,69180,210561,276908,1262,286,2839,3529,
North America,1,Latin America,10,United States,1,USA,Peru,PER,0,189859,69180,210561,276908,5,0,1,0,
North America,1,Latin America,10,United States,1,USA,Puerto Rico,PRI,0,189859,69180,210561,276908,42691,10319,0,0,
North America,1,Latin America,10,United States,1,USA,Paraguay,PRY,0,189859,69180,210561,276908,558,19,714,693,
North America,1,Latin America,10,United States,1,USA,El Salvador,SLV,0,189859,69180,210561,276908,0,0,60,508,
North America,1,Latin America,10,United States,1,USA,Suriname,SUR,0,189859,69180,210561,276908,1026,6,1354,1007,
North America,1,Latin America,10,United States,1,USA,Trinidad & Tobago,TTO,0,189859,69180,210561,276908,1132,242,571,651,
North America,1,Latin America,10,United States,1,USA,Uruguay,URY,0,189859,69180,210561,276908,25,0,590,860,
North America,1,Latin America,10,United States,1,USA,Saint Vincent & Grenadines,VCT,0,189859,69180,210561,276908,108,19,150,166,
North America,1,Latin America,10,United States,1,USA,Venezuela,VEN,0,189859,69180,210561,276908,1569,37,19077,16664,
North America,1,Latin America,10,United States,1,USA,Virgin Islands,VIR,0,189859,69180,210561,276908,0,0,0,0,
Africa,2,North America,1,Angola,0,AGO,Canada,CAN,1,229087,673261,484148,540887,0,847,0,0,
Africa,2,North America,1,Angola,0,AGO,United States,USA,1,229087,673261,484148,540887,0,2892,0,0,
Africa,2,North America,1,Burundi,0,BDI,Canada,CAN,1,229087,673261,484148,540887,1759,429,18,0,
Africa,2,North America,1,Burundi,0,BDI,United States,USA,1,229087,673261,484148,540887,797,28,2,0,
Africa,2,North America,1,Benin,0,BEN,Canada,CAN,1,229087,673261,484148,540887,0,116,0,80,
Africa,2,North America,1,Benin,0,BEN,United States,USA,1,229087,673261,484148,540887,0,129,0,23,
Africa,2,North America,1,Burkina Faso,0,BFA,Canada,CAN,1,229087,673261,484148,540887,64,441,995,720,
Africa,2,North America,1,Burkina Faso,0,BFA,United States,USA,1,229087,673261,484148,540887,0,1506,3716,1368,
Africa,2,North America,1,Botswana,0,BWA,Canada,CAN,1,229087,673261,484148,540887,0,35,112,156,
Africa,2,North America,1,Botswana,0,BWA,United States,USA,1,229087,673261,484148,540887,0,304,105,137,
Africa,2,North America,1,Central African Republic,0,CAF,Canada,CAN,1,229087,673261,484148,540887,0,89,56,20,
Africa,2,North America,1,Central African Republic,0,CAF,United States,USA,1,229087,673261,484148,540887,0,287,112,6,
Africa,2,North America,1,Ivory Coast,0,CIV,Canada,CAN,1,229087,673261,484148,540887,0,2404,6508,4673,
Africa,2,North America,1,Ivory Coast,0,CIV,United States,USA,1,229087,673261,484148,540887,240,16646,32965,18514,
Africa,2,North America,1,Cameroon,0,CMR,Canada,CAN,1,229087,673261,484148,540887,282,1059,768,1421,
Africa,2,North America,1,Cameroon,0,CMR,United States,USA,1,229087,673261,484148,540887,770,6037,14247,19816,
Africa,2,North America,1,DR Congo,0,COD,Canada,CAN,1,229087,673261,484148,540887,0,11367,2742,92,
Africa,2,North America,1,DR Congo,0,COD,United States,USA,1,229087,673261,484148,540887,0,7895,321,225,
Africa,2,North America,1,Congo,0,COG,Canada,CAN,1,229087,673261,484148,540887,1,626,268,54,
Africa,2,North America,1,Congo,0,COG,United States,USA,1,229087,673261,484148,540887,0,1799,168,0,
Africa,2,North America,1,Comoros,0,COM,Canada,CAN,1,229087,673261,484148,540887,0,9,3,5,
Africa,2,North America,1,Comoros,0,COM,United States,USA,1,229087,673261,484148,540887,0,12,0,0,
Africa,2,North America,1,Cape Verde,0,CPV,Canada,CAN,1,229087,673261,484148,540887,46,115,2,11,
Africa,2,North America,1,Cape Verde,0,CPV,United States,USA,1,229087,673261,484148,540887,0,7340,1,1427,
Africa,2,North America,1,Djibouti,0,DJI,Canada,CAN,1,229087,673261,484148,540887,266,0,117,130,
Africa,2,North America,1,Djibouti,0,DJI,United States,USA,1,229087,673261,484148,540887,95,0,4,5,
Africa,2,North America,1,Algeria,0,DZA,Canada,CAN,1,229087,673261,484148,540887,5752,10429,310,1761,
Africa,2,North America,1,Algeria,0,DZA,United States,USA,1,229087,673261,484148,540887,1498,8157,0,0,
Africa,2,North America,1,Egypt,0,EGY,Canada,CAN,1,229087,673261,484148,540887,18439,31210,11757,8647,
Africa,2,North America,1,Egypt,0,EGY,United States,USA,1,229087,673261,484148,540887,54838,126877,38436,26385,
Africa,2,North America,1,Eritrea,0,ERI,Canada,CAN,1,229087,673261,484148,540887,1477,41,0,5,
Africa,2,North America,1,Eritrea,0,ERI,United States,USA,1,229087,673261,484148,540887,5892,686,0,13,
Africa,2,North America,1,Western Sahara,0,ESH,Canada,CAN,1,229087,673261,484148,540887,0,0,0,0,
Africa,2,North America,1,Western Sahara,0,ESH,United States,USA,1,229087,673261,484148,540887,0,0,0,0,
Africa,2,North America,1,Ethiopia,0,ETH,Canada,CAN,1,229087,673261,484148,540887,8,4005,8301,6672,
Africa,2,North America,1,Ethiopia,0,ETH,United States,USA,1,229087,673261,484148,540887,0,30222,69560,57079,
Africa,2,North America,1,Gabon,0,GAB,Canada,CAN,1,229087,673261,484148,540887,8,298,364,520,
Africa,2,North America,1,Gabon,0,GAB,United States,USA,1,229087,673261,484148,540887,0,158,131,159,
Africa,2,North America,1,Ghana,0,GHA,Canada,CAN,1,229087,673261,484148,540887,11,3279,2890,4940,
Africa,2,North America,1,Ghana,0,GHA,United States,USA,1,229087,673261,484148,540887,49,18408,24211,41874,
Africa,2,North America,1,Guinea,0,GIN,Canada,CAN,1,229087,673261,484148,540887,0,801,962,2574,
Africa,2,North America,1,Guinea,0,GIN,United States,USA,1,229087,673261,484148,540887,0,3654,16792,13927,
Africa,2,North America,1,Gambia,0,GMB,Canada,CAN,1,229087,673261,484148,540887,97,276,197,207,
Africa,2,North America,1,Gambia,0,GMB,United States,USA,1,229087,673261,484148,540887,1584,6304,1933,1502,
Africa,2,North America,1,Guinea-Bissau,0,GNB,Canada,CAN,1,229087,673261,484148,540887,6,29,27,20,
Africa,2,North America,1,Guinea-Bissau,0,GNB,United States,USA,1,229087,673261,484148,540887,4,59,22,15,
Africa,2,North America,1,Equatorial Guinea,0,GNQ,Canada,CAN,1,229087,673261,484148,540887,0,0,0,0,
Africa,2,North America,1,Equatorial Guinea,0,GNQ,United States,USA,1,229087,673261,484148,540887,0,0,0,0,
Africa,2,North America,1,Kenya,0,KEN,Canada,CAN,1,229087,673261,484148,540887,4932,8956,1478,5862,
Africa,2,North America,1,Kenya,0,KEN,United States,USA,1,229087,673261,484148,540887,14004,30231,18336,38282,
Africa,2,North America,1,Liberia,0,LBR,Canada,CAN,1,229087,673261,484148,540887,199,0,883,417,
Africa,2,North America,1,Liberia,0,LBR,United States,USA,1,229087,673261,484148,540887,7623,0,13907,1377,
Africa,2,North America,1,Libya,0,LBY,Canada,CAN,1,229087,673261,484148,540887,970,4862,711,408,
